[],RT @adazzlinhaze: MORE PEOPLE DIE FROM THE REGULAR FUCKING FLU EVERY YEAR THAN THE NUMBER OF PEOPLE WHO HAVE DIED FROM THE CORONA VIRUS JUS…,_kyungsoul,      玫瑰星云      
[],The corona virus is flying about and people are still kissing random people in club. Do you not fear death?????,DJDormer_,"Croydon, UK "
[],RT @randolfeap: 5 casos de Corona vírus confirmados na nossa vizinha Guyana Francesa. É necessário atenção dos governos Estadual e Federal.…,enzcll,"Amapá, Brasil"
[],RT @danitegon: Camisinha no dedo por causa de corona mas não no pau com as taxas de IST absurdas vcs me matam de cringe,Tamyr51721526,"Fortaleza, Brasil"
[],"RT @stayfrea_: ALERT‼️‼️‼️
The corona virus can be spread through money. If you have any money at home, put on some gloves, put all the mon…",YogiBearrr_,
[],"RT @pinto_fmariana: vcs dizem coisas tão lindas às vossas miúdas bro , nunca ninguém me disse nada assim , será que o problema sou mesmo eu…",__reiis__,"Setúbal, Portugal"
[],"RT @somossololuz: No sé ustedes, pero yo ya voy dejando mi corona de flores para el funeral de Hugo cuando vea a @albarecheot2018

#HoyVien…",BrissaMarina11,
['CoronaVirusSA'],"RT @rafboyrick: south africans asking so many questions about the corona virus #CoronaVirusSA

corona virus: https://t.co/lvj0dlC8uL",DuchessOfDk, ✝️💫
[],RT @danitegon: Camisinha no dedo por causa de corona mas não no pau com as taxas de IST absurdas vcs me matam de cringe,juju_amorzin,Rio de Janeiro / Brasil
[],"RT @othatsraspberry: my dad said ""why don't they just cure corona virus"" and i told him it reminded me of this home movies clip https://t.c…",__eat_dust,
[],RT @NastyBlaq: A pastor cures corona virus https://t.co/JOC1Wt0ask,jessyluv7,Lagos Nigeria
['काबा'],"RT @mishu_54: आज हमारी बदअमाली की वजह से अल्लाह ने Corona Virus की शक्ल में एक अजाब भेजकर हमको अपने अजीम घर #काबा आने से मना कर दिया, 

अगर…",suhel_saqib,"Uttar Pradesh, India"
[],"RT @VittorGuidoni: galera desesperada com corona virus isso, corona virus aquilo

compra mascara todo dia e reclama q acabou o alcool gel n…",fabulosona,manaus
"['ErdoganınYanındayım', 'suriye']","Türk ifşa Skandal video silinmeden hemen izle

⬇️⬇️⬇️📢

https://t.co/mmCeIWAu2e

#ErdoganınYanındayım #suriye… https://t.co/VyShLU9Slb",tedas_elektirik,
[],@DC_ARVSgt All do something sky wanna justice soon so more can be ok all talk evidence every were they traffic chil… https://t.co/7IKBmKLExW,1k1Kardo1,London 
['Coronvirus'],"RT @ferhandemir25: Corona Avrupa'da niye mi bu kadar hızlı yayılıyor
Işte bu yuzden

https://t.co/prtpFvnTjU

#Coronvirus",murbos,türkiye
[],"@Its_QurreShi G.. Aj har rha quetta.. 😭😭
Dua corona",AxmiiM,above uh
[],"RT @LelandPalmer666: Hate when I cough and ppl think I got corona, nah buddy I just smoke too much weed",DIYiud,
[],@yaseminvsever Geçmemiş olsun (corona),ecebkaragoz,
[],"RT @thomaskaine5: Trump's policy of ""Don't test, don't tell"" is being circumvented as states are starting to do their own testing for the c…",lindhays,"Montana, USA"
[],"RT @jay_mikee: “Remember all those surgical masks you’re all buying for the corona virus? Well... they were made in China” 
-google 
 
🤣🤣💀",Deyreen1,
[],RT @Chacalones_MX: ¿Quieres ligar chacalones? Chécate estos tips básicos ¡Y corona como los grandes! -&gt;&gt; https://t.co/xvgSLbXYTv https://t.…,esemachindf,
[],RT @mohaa7878: il attraper un virus ou il a signer au barça la ?,BibiSabH,
[],"RT @StormIsUponUs: This is why enemy occupied states like California are resorting to declaring a ""State of Emergency"" over one Corona Viru…",cman0779,
[],@HantsPolice All do something sky wanna justice soon so more can be ok all talk evidence every were they traffic ch… https://t.co/1F3psDSyvn,1k1Kardo1,London 
[],RT @quiquepeinado: Corona virus.,sophibsaa13,España
[],"RT @bilio_muydunuz: ""Kendimizi korumak için birbirimizi korumamız lazım"", diyen, 
(İstanbul Gönüllüleri Doktorlar Grubu) Metrolarda, Corona…",zafer93570553,
[],"If I hear the words corona virus one more time, I swear Ima flip out",bobbyg801,I dont know what planet im on 
[],"RT @tran_vominhthu: Liebe @tagesschau, warum benutzt ihr als Bebilderung von Corona eine ostasiatische Person mit Gesichtsmaske? Damit feue…",mic_am_tisch,
[],"RT @stayfrea_: ALERT‼️‼️‼️
The corona virus can be spread through money. If you have any money at home, put on some gloves, put all the mon…",rodrigopgx,Valdepeñas
[],RT @drvishaldarjipg: Save PGDCC to improve Cardiology services especially in rural India. India is more fatalities due to cardiovascular di…,DrVruti,
[],RT @dennaodavid: Queria que o Corona vírus fosse sexualmente transmissível pq pelo menos eu estaria 100% seguro,aninhaaix,"Curitiba, Brasil"
[],"RT @RoflGandhi_: Corona virus is a Brhamanical disease, it promotes untouchability. https://t.co/TvxyYv4PAq",saiyatusheik,Saudi arabia
[],"RT @cardio_jacco: Suspicious (unconfirmed) corona-cases:

Friesland: 6 
Groningen: 4 
Flevoland: 15 
Overijssel: 10
Drenthe: 22
Gelderland:…",dushimoy,
[],RT @TrishaPhillipss: The fact that Corona beer is experiencing profit loss shows you that there is a problem with the IQ level of the gener…,Mexico1978R,
[],RT @grooovybee: The meth you mistook for molly in 2014 was the Corona virus vaccine,waronhal,"Hazlet, NJ"
['coronadebat'],"RT @thomasdrissen: .@thierrybaudet vroeg tot tweemaal toe een spoeddebat aan over het corona-virus.

Vandaag hebben we het #coronadebat, ma…",AMRuijgrok020,"Westindische buurt, Amsterdam"
[],"RT @ansiolitic4: fermi tutti
2020
20 + 20 = 40
40 = quarantena
quarantena = corona virus https://t.co/tw14IU6GFZ",fedenzghitti,
[],RT @hasanthehun: poor people who get corona should take a visit to the wealthy gated communities of the people who don’t think we all deser…,mikemcgowow,"Bespokeville, MA"
[],@LilNasX Old Town Road Corona trap remix with coughs and sneezes as melodies?,N_Shaww,Day One
[],@lokizknives @IamLokisWitch https://t.co/SZlTNO74ue ben bunu okuduğumda çok mantıklı gelmişti,slncolore,slytherin
[],"RT @ProfGuidoKuehn: Besonnene Erwachsene zeigen derzeit landauf, landab durchgeknallten Klimakids wie man rational mit Herausforderungen um…",black_ivory_86,"Bebra, Germany, EU"
[],"RT @gdre_gdr: Corona zulmün ülkeleştiği çin’den çıktı;
ne kadar kan emici sömürgeci ülke varsa hepsine uğruyor

milyonlarca mazluma türlü i…",77_yalova77,
[],"if you have contracted corona virus in the chicagoland area, please do NOT ambush my ex with coughs and sneezes who… https://t.co/G1kEXVv3Tn",BobSmit40834694,USA
[],"@cauldroncomics I had six Corona Viruses  last night.

Little bit of lime

Little bit of salt

A dash of Tabasco… https://t.co/nFMIDIS0Ea",GRMM31821086,
[],"RT @gainbos: The whole entire world: Corona Virus is dangerous.

Jamaicans: https://t.co/mhYcodvEJ4",ElijahtheSouth,"London, England"
[],"RT @Saka_larr: ""Kendimizi korumak için birbirimizi korumamız lazım"", diyen, 
(İstanbul Gönüllüleri Doktorlar Grubu) Metrolarda, Corona virü…",PamirKuzey,
[],😂😂😂😂,AkhonaTati,
[],"RT @Lhuchin: La primera medida seria para luchar contra el ""corona virus"" sería sacar al ministro Mañalich, un ministro expulsado del Coleg…",ElPuebloUnidocl,Chile
['NachtkritikNewsletter'],"RT @nachtkritik: #NachtkritikNewsletter 📌Diese Woche von Anne Peter, Themen: Corona erreicht Kulturszene +++ Florentina Holzinger +++ Vinge…",IrenePeter1105,
[],RT @mattletiss7: Why scare the entire population with this corona virus stuff. It’s only the elderly and people with existing conditions th…,izzyxwoods,Surrey
[],RT @_fadzXO_: Corona Virus watching all the twitter jokes fly. https://t.co/vXHe2BBEbE,osi_quarian,South Africa
[],"RT @stayfrea_: ALERT‼️‼️‼️
The corona virus can be spread through money. If you have any money at home, put on some gloves, put all the mon…",ihacker69,San Francisco
[],RT @snowibitch: corona virus when it becomes resistant to antibiotics https://t.co/UpWXuUyvUg,eastenkarrah,"Baconton, Georgia"
[],"RT @Jerem2254: et pdt que vous êtes tous entrain de paniqué pr le corona, l’état nous baise bien discrètement mdr, mais bon, bon français q…",wendydumont3,"Basse-Normandie, France"
[],@baskebabiko Icimizdeki hainler ulkemizin bu zorlu gunlerdinde bile hukumeti vurmak icin corona virusu kesin sakliy… https://t.co/I0RbO7rTk4,osm3csl,"İstanbul, Türkiye"
[],"RT @hnurwahid: Jokowi:”Corona Bikin Produksi Rusak, Investasi Mau Masuk Jadi Ngerem”.Pdhl kata LBP;investor terbesar unt pembangunan calon…",dhesmond4,
[],"RT @TshwaniM_3: Get in loser, we’re going to cleanse the nation of Corona virus. https://t.co/qAlJSA0iM8",liraydu,Ethekwini 
[],"RT @YaxsyMand: No report of Corona virus in Makkah . Cleaning and sterilization of Mataf going on thus the emptiness .  
Tawaf ongoing on o…",harsiwarju,Everywhere + Nigeria + Globe
[],RT @AMAG2010: Vuelvo de un viaje por toda Europa soy médico de profesión me entero de la propagación del corona virus en distintos países p…,pelao_memo,
['TBT'],RT @jay_rebel05: #TBT I need to make another trip to NYC ... after corona season is over 🤦🏾‍♂️ https://t.co/ZVMs2gDhGO,Barbie_K3n_Doll,"Dallas, Texas"
[],"RT @gainbos: The whole entire world: Corona Virus is dangerous.

Jamaicans: https://t.co/mhYcodvEJ4",dnlnchl,
['Coronvirus'],Nna kenwa Windhoek so Corona etla ntsena ka mabaka afe? #Coronvirus https://t.co/6t7LiAh5US,ThomasBathabile,"Polokwane, South Africa"
[],RT @danitegon: Camisinha no dedo por causa de corona mas não no pau com as taxas de IST absurdas vcs me matam de cringe,fkklor,
[],"RT @o_inconvenient: Parece que está confirmado um caso de Corona na Amadora.
As autoridades já aconselharam o vírus a não andar sozinho na…",Loureiroo19,"Felgueiras, Portugal"
[],"What makes corona virus even more scary is it’s called Covid-19, like I know it’s a pretty fucked up virus but coul… https://t.co/GR105QQ20j",jathissivanesan,
[],"RT @stayfrea_: ALERT‼️‼️‼️
The corona virus can be spread through money. If you have any money at home, put on some gloves, put all the mon…",jessi_brooke,"Nashville, TN"
[],"RT @VittorGuidoni: galera desesperada com corona virus isso, corona virus aquilo

compra mascara todo dia e reclama q acabou o alcool gel n…",_biazinhams,"santos,sp ↔ porto, pt"
[],I better get my blue belt before corona virus kills me,rhys_hodgy,"South West, England"
[],"RT @AndiMakinana: ""If corona virus can make a country like China to build a hospital in weeks and still claim thousands of lives, what do y…",Mthethwa_Sifis0,"Randburg, South Africa"
[],"RT @zakieplv: Indonesia: Corona

Jogja: Corona, erupsi Merapi, abu vulkanik, begal, UMR rendah

Yak opo cuk",wangggwanggg,
[],"RT @jaboukie: if i got corona i wouldn’t be that mad tbh. quarantine would give me a lot of time to catch up on shows and stuff, read, writ…",awkotaco0422,
[],RT @briasnewaccount: Y’all want doctors to come up with a cure for the corona virus but think routine vaccines cause autism and the flu sho…,Davewyllie1,
[],RT @Raseef22En: We only have to look as far as China or Iran to understand the dangers of the deadly Corona virus coming into contact with…,SchalkeJJ,"北京, 中华人民共和国"
[],RT @MoAsmal: Corona virus in SA? The amount of brainwashing those WhatsApp bc’s are gonna do to my sweet old brown parents,treeeeeeey08,"Cape Town, South Africa"
[],RT @gtconway3d: The public’s health would best be advanced by quarantining @realDonaldTrump in communicado.,JenniferRegan52,
[],RT @gtconway3d: The public’s health would best be advanced by quarantining @realDonaldTrump in communicado.,08wvdcfan,"Charleston, WV"
"['Coronvirus', 'sport1', 'hysterie']","#Coronvirus #sport1 #hysterie

Hysterielevel Sport1:
+++ Ex-Wölfe-Profi Kahlenberg an Corona erkrankt! +++

Exklusi… https://t.co/oOt9Xu552B",MerlinLBH,
[],RT @Rachel_Sennott: bought 3 boxes of family sized Honey Nut Cheerios in case I get corona (?) and then proceeded to eat them all in one da…,b1tchmachine,
[],"RT @stayfrea_: ALERT‼️‼️‼️
The corona virus can be spread through money. If you have any money at home, put on some gloves, put all the mon…",janehoskyn,into the blue again
[],RT @aschapire: 🇫🇷 La empleada del metro de París con coronavirus se encargaba... de vender tickets a los pasajeros. Bueno.,Bruja_Tituba,Buenos Aires/Argentina
[],"RT @stayfrea_: ALERT‼️‼️‼️
The corona virus can be spread through money. If you have any money at home, put on some gloves, put all the mon…",GaianeBrioit,
[],"RT @ansiolitic4: fermi tutti
2020
20 + 20 = 40
40 = quarantena
quarantena = corona virus https://t.co/tw14IU6GFZ",swarovskji,💭
[],"RT @jaboukie: if i got corona i wouldn’t be that mad tbh. quarantine would give me a lot of time to catch up on shows and stuff, read, writ…",cvikng,⊬ mcr ≠ ↯            (she/her)
['CoronaVirusSA'],"RT @allmoodvibes: #CoronaVirusSA

Corona Virus watching South Africans making jokes about it. https://t.co/G9MBRcOZSv",stephyh_,"Johannesburg, South Africa"
[],RT @Ana__Roda: Te falta el virus nomas porque la corona ya la tenes rey de mi corazón mataaaaaaaaaaame si no te sirvo añamembyyyyy guampeam…,Arielambavila,
[],RT @mohaa7878: il attraper un virus ou il a signer au barça la ? https://t.co/6LmJnHMpzC,sozaa__,🌍
[],RT @pampeaches: Oooh my word🤣🤣🤣🤣🤣,godwinratikwane,"Centurion, South Africa"
[],"THE MULVANEY FAKE CORONA VIRUS WAS STARTED BY CINDY AND HER ENTOURAGE FROM THE RUB N TUG SPA, THEY NEED TO GIVE MORE RUBS AND LESS TUGS.",Castagna4Joseph,United States
[],"RT @Pikkasbruh: Medo do Corona vírus ? Nahhhh 
Eu tenho é medo de ser iludido kk",totamsantinho,"Lisboa, Portugal"
[],RT @amrrrrita: Bruh my mom just told me to tell my patients that eating an onion with salt and pepper on it in the morning gets rid of coro…,munsoor2,"London, England"
[],@PFEW_HQ @PFEW_Chair @patel4witham All do something sky wanna justice soon so more can be ok all talk evidence ever… https://t.co/2rrsNFvFz0,1k1Kardo1,London 
[],@TheKillerQueenm AJAJAJAJAJAJAJAJAJAJ amooooo y al final dibuja una corona como eslogan 💅,zaray_casas,
[],Why can't i take corona virus seriously?😐,dotsha_m,
['KAYITDIŞI'],"RT @ErtanOzyigit: 1991. Marvel Spiderman Deneyle geliştirilen ve virüs yayarak herkesi hasta eden CORONA karakteri.
#KAYITDIŞI
@beyzahakan…",aktanduygu,İzmir Türkiye 
[],Now a days media is describing a corona viruse like it's a zhombie attack,vaibhavganesh4,
[],"RT @thomaskaine5: Trump's policy of ""Don't test, don't tell"" is being circumvented as states are starting to do their own testing for the c…",nicolepagelee,"Leesburg, VA"
[],@dbwkng ils associent encore corona aux asiats vraiment 💀💀 ct où ??,loeyjyeon,twicexo
[],"LMAO THE CORONA VIRUS SCARE IS FUCKING REALLLLLLLL.... People at costco cray cray.

Let me say that yeah good to st… https://t.co/QT7LUgblO6",yanniiex3,
[],"RT @stayfrea_: ALERT‼️‼️‼️
The corona virus can be spread through money. If you have any money at home, put on some gloves, put all the mon…",benkwok_,
[],RT @JolaTankoka: Love in the time of Corona.,OFASH6,
[],Oh shit,tlxtx,
[],😂😂🤣🤣🤣,Thu_leey,"Cape Town, South Africa"
[],"RT @madhubala2705: @kureel_rohit Sach Me, mere ek Whatsapp gp me ek  kafi Aged Aunty (she is a social worker also) ne Aisi pic send ki Coro…",sandeep68854616,Delhi
[],RT @danitegon: Camisinha no dedo por causa de corona mas não no pau com as taxas de IST absurdas vcs me matam de cringe,dre_mmc,"Vila Real, Portugal"
[],"RT @WaddeyAli: Mataaf at Masjid Al Haram has been cleared for cleaning to take place due to the corona virus. 
This is very rare. There are…",isse_saeed,Maldives
[],e vms de chá,euiludidx,No fundo do poço
[],He's an idiot,HallyuHomegirl,
"['Coronvirus', 'Cornvirus']",me seeing #Coronvirus trending knowing damn well the next misspelling of the Corona virus will be #Cornvirus,SirBac0nFace,USA
[],"RT @geloraco: Cegah Corona, RI Larang Masuk Traveler dari Iran, Italia, dan Korsel
https://t.co/YFwmI1Gjuh",HenriSa06170683,
[],"RT @drluebbers: Wer Angst vor Coronavirus hat, sollte sich jetzt schnell gegen die Grippe impfen lassen. Klar Corona- und Influenzaviren si…",JackTheLouse,Europe
[],"RT @stayfrea_: ALERT‼️‼️‼️
The corona virus can be spread through money. If you have any money at home, put on some gloves, put all the mon…",alexaxjones,New York
[],@PFEW_Che All do something sky wanna justice soon so more can be ok all talk evidence every were they traffic child… https://t.co/4102EXcvzH,1k1Kardo1,London 
[],"@msolartiz Yo entiendo lo que dice la ley.
Si pago por parquear deben asumir responsabilidad por daños o robo.
Lo p… https://t.co/rsJdhsPKZs",edvale45,
[],"@NOiardo in love with a chick with corona virus, got it.",ElFamosoFluffy,"Dallas, TX"
[],"RT @KompasBola: Imbas Virus Corona, Asosiasi Pesepak Bola Italia Minta UEFA Pertimbangkan Euro 2020 https://t.co/Yx65xtjfXW",wanandyoso,"Jakarta,Indonesia"
[],RT @manukumarjain: I believe that health &amp; safety of everyone should be the top most priority for all companies. If you have any more sugge…,Darshanshet05,"Mysore, India"
[],"RT @VittorGuidoni: galera desesperada com corona virus isso, corona virus aquilo

compra mascara todo dia e reclama q acabou o alcool gel n…",safeswendy,jaemin's heart
[],@RedChatter It’s back up some. Mild hypothermia would explain the woozy feeling that led me to check my temp to beg… https://t.co/ePAWv9Cw8b,chriseargle,"Columbia, SC"
[],RT @lilduval: Hold up i just heard on CNBC that nobody has died from the corona virus under 60......THE FUCK WE SCARED FOR? 😂😂😂😂😂😂😂,MFMcLovin25,"Brooklyn, NY"
[],RT @phethani4: Can't wait for Cuba to come out and save the day  from this Corona virus crisis so i can brag about socialism everyday,Njabulokhuzway9,Kwanyuswa durban
[],RT @rowshelllllll: Corona virus coming to Durban first just shows how toxic we are,itzkeegz,Stamford Bridge 💙
[],RT @RenMid: Zoiets stond gisteravond toch ook in jouw TL @EWdeVlieger over die mondkapjes?  Ziekenhuis overweegt stappen na corona-nepnieuw…,spacema09104056,
[],Should’ve seen the look on the Costco lady handing out Clorox wipes when I walked in. I declined and told her I’m n… https://t.co/UTRnAvIX3c,HookEmNWhoDey,
[],"RT @stayfrea_: ALERT‼️‼️‼️
The corona virus can be spread through money. If you have any money at home, put on some gloves, put all the mon…",PreciousFeather,"California, USA"
[],@PFEW_Chair @PoliceChiefs @CollegeofPolice All do something sky wanna justice soon so more can be ok all talk evide… https://t.co/OpVwM1Yi7n,1k1Kardo1,London 
[],"RT @o_inconvenient: Parece que está confirmado um caso de Corona na Amadora.
As autoridades já aconselharam o vírus a não andar sozinho na…",bia89586181,
[],"RT @ishmaelrose2: This corona shit funny till you dead nigga,keep laughing",pamell_a,
[],😭😭😭😭,1lukekang,"Orangeburg, SC ✈ Charlotte, NC"
['CoronaVirusSA'],"RT @Siya_Dlaminii: Things you need to know and understand about Corona virus
#CoronaVirusSA

Its a thread https://t.co/2YL0Q79DtN",SLIM1080,Johannesburg
[],RT @adazzlinhaze: MORE PEOPLE DIE FROM THE REGULAR FUCKING FLU EVERY YEAR THAN THE NUMBER OF PEOPLE WHO HAVE DIED FROM THE CORONA VIRUS JUS…,thalybae,
[],"RT @RahulSinhaZee: सच में लेकिन कुछ वायरस अभी भी लाइलाज है, डर की बात ये है कि देशविरोधी एजेंडा चलाने वाले ये वायरस 1-2 इंसान के लिए नही ब…",bhakt59986450,
[],"Wer die Apothekerin Christine Gitter noch nicht kennt:
Hier ist ihr neuer Artikel.
Thema: Corona.
Viel Spaß. ❤️… https://t.co/04QLwVkCvl",ApothekerDer,
[],"RT @KersbergenAlex: Stop me zo te stressen over Corona wtf

Ma sluit aub de scholen daardoor danku",AlexiaDuwe,"Brussel, België"
[],I just want this new Kendrick album before corona hits Zimbabwe.,Nash_TP,Africa 
[],"RT @stayfrea_: ALERT‼️‼️‼️
The corona virus can be spread through money. If you have any money at home, put on some gloves, put all the mon…",mariagurpegui,Hotel California.
[],"RT @nowme_datta: At least, this corona scare puts an end to ridiculous desi work culture where turning up to work with a fever is regarded…",tweettokarishma,Mumbai-Delhi 
[],RT @010Duduu: tu acha mesmo que o corona vírus vai matar um povo desse? https://t.co/QVuUbg2pMJ,Tumblr200211,Brasil/MG
[],"RT @browp20: @RepDustyJohnson @GOPLeader @VP @CDCgov Denies WHO's coronavirus death rate based on “hunch"" 
Way under 1% 
Calls coronavirus…",AmazingGraceToo,Reality
[],RT @wagwanino: Det riktiga viruset e nt ens Corona utan rasismen,AmyAkaH,"Stockholm, Sverige"
[],@AcharyaPramodk @HMOIndia @ArvindKejriwal congress corona islam bhai bhai he abb samay aageyahe in tino ka sahi ilaz kare sarkar,shantan85514039,
[],"RT @tierneytalks: The Royals comes to Galway but Corona comes to Clare!..&amp; why Morgan Freeman hates Cheltenham😂 ft. Spillane, Fitzmaurice &amp;…",jameshalligan,"Dublin, Ireland"
[],RT @adazzlinhaze: MORE PEOPLE DIE FROM THE REGULAR FUCKING FLU EVERY YEAR THAN THE NUMBER OF PEOPLE WHO HAVE DIED FROM THE CORONA VIRUS JUS…,AixaG6,
[],Vous me cassez la tête avec votre corona machin la le truc c’est juste mondial et médiatisé à mort alors que c’est juste une grippe,MaelyPasteau,"Tours, France"
[],"RT @cocogripling: nobody:

corona to sa:",KhayaMngaza,"Cape Town, South Africa"
[],RT @baldboyblues: Corona Virus is real 🌎💔,beccaa225,Somewhere being dumb 
[],@hdktrrr Ptn avec cette histoire de Corona ma mère m'interdit de commander sur ce site 😭😭😭,yas_k216,
['Cononavirus'],"RT @swamidipankar: छोड़िए सियासत, करिए नमस्कार, कोरोना को करे देश से बाहर... 🙏 #Cononavirus 
Humanity shall defeat 
&amp; definitely win over C…",trigrendranomi,भिवानी  हरियाणा  India Bharat
[],"So yalls are really calling Corona Virus ""The Rona""",D_Makgale,"Gaborone,  Botswana"
[],RT @FrankFigliuzzi1: I’ve said it before: Trump is a national security threat - Trump floats his own coronavirus hunches on 'Hannity' #coro…,McTic1,
[],Think of the corona virus when you’re pumping gas.,Jsheff001,Against the world
[],"RT @Pokerbeats: ""Wegen Corona: ER kommt 7 Monate später.""
""Feuer ausgebrochen. HIER!""
""SIE hat jetzt IHN als neuen.""
""DIESER Bundesligaprof…",AChris_Tina,"Hannover-Südstadt, 🌍  "
[],"RT @stayfrea_: ALERT‼️‼️‼️
The corona virus can be spread through money. If you have any money at home, put on some gloves, put all the mon…",1ay1izzle,
[],"Pues hoy parte de la clase política de esta Región, como que se ha Corona-do...",josemgcia_ct,"Cartagena, España"
[],RT @lilywinterwood: you know you’ve hit peak Tired Millennial™️ when catching a potentially fatal new disease is seen as a viable opportuni…,batata_infires,YEAR OF THE RAT™
[],RT @sintakayaknyaa: takut corona tapi gak takut sama dosa.,anessz_,"Bali, Indonesia"
[],RT @joao_m0ura: Corona virus é overrated,DonmSimon,Mundo
[],RT @mattletiss7: Why scare the entire population with this corona virus stuff. It’s only the elderly and people with existing conditions th…,crooky6987,Bolton
[],"RT @stayfrea_: ALERT‼️‼️‼️
The corona virus can be spread through money. If you have any money at home, put on some gloves, put all the mon…",supastarultra,
[],"RT @Chequevera06: Corona buraya geldiğine geleceğine pişman olur, maskara ederiz biz onu.... https://t.co/SHbOMOgXoP",iii77702164,
['Coronavirus'],"RT @giusmo1: @RepubblicaTv #Coronavirus, Raffaello vince sulla paura: 'In fila per la mostra a distanza di sicurezza' https://t.co/c8BClDlI…",valerio62481545,"Olbia-Tempio, Sardegna"
[],.@BorisJohnson: no workers should be left out of pocket for self-isolating to avoid spreading Coronavirus. If you a… https://t.co/fGBzUenWSo,GrahamDyer6,Newmarket/ Bury St Edmunds
[],"RT @stayfrea_: ALERT‼️‼️‼️
The corona virus can be spread through money. If you have any money at home, put on some gloves, put all the mon…",YGRDWF,
[],RT @JitendraKaramc2: Save PGDCC to improve Cardiology services especially in rural India. India is more fatalities due to cardiovascular di…,DrVruti,
[],RT @danitegon: Camisinha no dedo por causa de corona mas não no pau com as taxas de IST absurdas vcs me matam de cringe,sanjis_waifu,ela/dela 🇧🇷
[],"RT @_PeteSmith_: Progress always comes at the expense of someone else not getting to benefit from it.

The goal is to make society better f…",CzechMan89,"Madison, WI"
[],🤣,zithomusic,Gauteng
[],RT @adazzlinhaze: MORE PEOPLE DIE FROM THE REGULAR FUCKING FLU EVERY YEAR THAN THE NUMBER OF PEOPLE WHO HAVE DIED FROM THE CORONA VIRUS JUS…,brympatel,"Texas, USA"
[],RT @Bibo_George: Lol hope isbhedlela saCaseywaves specializes in treating Corona Virus 😭🙏🏼,MarvinManele,"Durban, South Africa"
['CoronaVirusChallenge'],RT @Amoh_Meth: Corona Virus to us South Africans 💔🤣😂😢#CoronaVirusChallenge https://t.co/iOBQwbGEV3,AsiphileK14,"Johannesburg, South Africa"
[],RT @Gysbert_III: We zijn inmiddels Corona proof in Casa Miel. Ook voldoende toiletpapier. https://t.co/HdzkFr1yBf,JackMarsman,"Sint-Petersburg, Rusland"
[],RT @danitegon: Camisinha no dedo por causa de corona mas não no pau com as taxas de IST absurdas vcs me matam de cringe,liviadomingos10,
[],Just found out there’s 18 confirmed cases of corona in the county I live in. Yeaaaaa time to head out.,Mouse_ttv,
[],"@Doranimated 🙏🙏🙏 corona  ,👿👹👺☠️=🕋",AJavazian,iran
[],RT @_Hybreed_: I can't believe some tweeps said I must photoshop Corona Virus out of this country.,M0gaugel0,On the cycle 🔄
[],@filter_miss Corona,Kutkaboutertje2,In mijn paddestoel🍄
[],RT @Ana__Roda: Te falta el virus nomas porque la corona ya la tenes rey de mi corazón mataaaaaaaaaaame si no te sirvo añamembyyyyy guampeam…,MasseMora,
[],RT @Laur_murray_: Mad that we needed something like the corona virus for ppl to wash their hands,GavinDuffy7,"Dublin City, Ireland"
[],@CCMattJukes @swpolice All do something sky wanna justice soon so more can be ok all talk evidence every were they… https://t.co/nUdj2brTi5,1k1Kardo1,London 
['Corona'],"Nachricht via @BR24: Was bedeutet #Corona-Quarantäne? Strikt daheim bleiben!
https://t.co/fJCzs0thaI",DanielaKeusen,Bavaria
[],RT @hamzahrauff_: Corona pyaar hai,tellmehowitwxs,
[],RT @euiludidx: e vms de chá https://t.co/K7Su6U9NAx,maconh__,
[],"RT @stayfrea_: ALERT‼️‼️‼️
The corona virus can be spread through money. If you have any money at home, put on some gloves, put all the mon…",DeenOfArch,Western Summer Island
[],"RT @ganjarpranowo: Jangan panik, Dengarkan pesan pak Presiden @jokowi terkait corona... setuju? https://t.co/lIqiQGHl1g",rezakrisna28,"Tangerang, Indonesia"
"['Coronavirus', 'Israel']",#Coronavirus. Muro de los Lamentos: “Nada más apropiado que venir a pedir que se elimine toda enfermedad” #Israel… https://t.co/0EjEZ9qAmN,AgenciaAJN,Argentina
[],"RT @atropized_m2: 2 decades back:

""HIV virus chune see nayi feltha Hain""

2 decades later:

""Corona virus sirf chune see felega""

Sab moh…",vishy_vishal,Mumbai
['KAYITDIŞI'],"RT @ErtanOzyigit: 1991. Marvel Spiderman Deneyle geliştirilen ve virüs yayarak herkesi hasta eden CORONA karakteri.
#KAYITDIŞI
@beyzahakan…",AhmetGoz7,
[],RT @chesnel_mathieu: Askip y a un cas de corona virus à sartilly c'est bon on est baisé,OphelAuvray,"Gavray, France"
[],Semoga para komunis Cs dan pengkhianat bangsalah yg jadi targetnya.,SianglaparTogar,"Tanjung Priok, Indonesia"
[],"Ready for our icey cold passion fruit tea, that gives you the taste of summer? It’s also one of the many drinks INF… https://t.co/wGZe7CrS9j",infinitea_kw,
[],"RT @stayfrea_: ALERT‼️‼️‼️
The corona virus can be spread through money. If you have any money at home, put on some gloves, put all the mon…",irina_nins,
[],@RealMiniAOC She’s giving a press conference about corona virus? 😂😂😂😂😂😂👍,Sueen9,
[],J'adore voir les gens se procurer du gel Antibactérien pour se protéger de la propagation du corona VIRUS.,seexfleush,
[],"RT @bernpaintner: HIV okej.
Corona inte Okej.
Är det en ny HBTQ-grej, säg? https://t.co/vdmszM4KPx",normi_se,@normi_se
